atom_id,atom_name,domain_family,parity_coverage_level,parity_fixture_count,parity_case_count,runtime_probe_status,risk_tier,review_priority,parity_coverage_reasons
ageoa.quantfin.char_func_option_d12.f@ageoa/quantfin/char_func_option_d12/atoms.py:125,ageoa.quantfin.char_func_option_d12.f,quantfin,none,0,0,not_applicable,medium,review_later,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.quantfin.functional_monte_carlo@ageoa/quantfin/atoms.py:19,ageoa.quantfin.functional_monte_carlo,quantfin,none,0,0,not_applicable,low,review_later,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.quantfin.local_vol_d12.allfort@ageoa/quantfin/local_vol_d12/atoms.py:186,ageoa.quantfin.local_vol_d12.allfort,quantfin,none,0,0,not_applicable,medium,review_later,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.quantfin.local_vol_d12.localvol@ageoa/quantfin/local_vol_d12/atoms.py:60,ageoa.quantfin.local_vol_d12.localvol,quantfin,none,0,0,not_applicable,medium,review_later,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.quantfin.local_vol_d12.var@ageoa/quantfin/local_vol_d12/atoms.py:25,ageoa.quantfin.local_vol_d12.var,quantfin,none,0,0,not_applicable,medium,review_later,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.quantfin.local_vol_d12.vol@ageoa/quantfin/local_vol_d12/atoms.py:113,ageoa.quantfin.local_vol_d12.vol,quantfin,none,0,0,not_applicable,low,review_later,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.quantfin.local_vol_d12.vol@ageoa/quantfin/local_vol_d12/atoms.py:136,ageoa.quantfin.local_vol_d12.vol,quantfin,none,0,0,not_applicable,low,review_later,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.quantfin.monte_carlo_anti_d12.avg@ageoa/quantfin/monte_carlo_anti_d12/atoms.py:695,ageoa.quantfin.monte_carlo_anti_d12.avg,quantfin,none,0,0,not_applicable,medium,review_later,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.quantfin.monte_carlo_anti_d12.evolve@ageoa/quantfin/monte_carlo_anti_d12/atoms.py:224,ageoa.quantfin.monte_carlo_anti_d12.evolve,quantfin,none,0,0,not_applicable,medium,review_later,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.quantfin.monte_carlo_anti_d12.insertcf@ageoa/quantfin/monte_carlo_anti_d12/atoms.py:630,ageoa.quantfin.monte_carlo_anti_d12.insertcf,quantfin,none,0,0,not_applicable,medium,review_later,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.quantfin.monte_carlo_anti_d12.insertcf@ageoa/quantfin/monte_carlo_anti_d12/atoms.py:673,ageoa.quantfin.monte_carlo_anti_d12.insertcf,quantfin,none,0,0,not_applicable,medium,review_later,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.quantfin.monte_carlo_anti_d12.insertcflist@ageoa/quantfin/monte_carlo_anti_d12/atoms.py:725,ageoa.quantfin.monte_carlo_anti_d12.insertcflist,quantfin,none,0,0,not_applicable,medium,review_later,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.quantfin.monte_carlo_anti_d12.insertcflist@ageoa/quantfin/monte_carlo_anti_d12/atoms.py:761,ageoa.quantfin.monte_carlo_anti_d12.insertcflist,quantfin,none,0,0,not_applicable,medium,review_later,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.quantfin.monte_carlo_anti_d12.maxstep@ageoa/quantfin/monte_carlo_anti_d12/atoms.py:281,ageoa.quantfin.monte_carlo_anti_d12.maxstep,quantfin,none,0,0,not_applicable,medium,review_later,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.quantfin.monte_carlo_anti_d12.process@ageoa/quantfin/monte_carlo_anti_d12/atoms.py:377,ageoa.quantfin.monte_carlo_anti_d12.process,quantfin,none,0,0,not_applicable,medium,review_later,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.quantfin.monte_carlo_anti_d12.process@ageoa/quantfin/monte_carlo_anti_d12/atoms.py:475,ageoa.quantfin.monte_carlo_anti_d12.process,quantfin,none,0,0,not_applicable,medium,review_later,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.quantfin.monte_carlo_anti_d12.process@ageoa/quantfin/monte_carlo_anti_d12/atoms.py:548,ageoa.quantfin.monte_carlo_anti_d12.process,quantfin,none,0,0,not_applicable,medium,review_later,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.quantfin.monte_carlo_anti_d12.process@ageoa/quantfin/monte_carlo_anti_d12/atoms.py:603,ageoa.quantfin.monte_carlo_anti_d12.process,quantfin,none,0,0,not_applicable,low,review_later,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.quantfin.monte_carlo_anti_d12.quicksim@ageoa/quantfin/monte_carlo_anti_d12/atoms.py:158,ageoa.quantfin.monte_carlo_anti_d12.quicksim,quantfin,none,0,0,not_applicable,medium,review_later,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.quantfin.monte_carlo_anti_d12.quicksimanti@ageoa/quantfin/monte_carlo_anti_d12/atoms.py:191,ageoa.quantfin.monte_carlo_anti_d12.quicksimanti,quantfin,none,0,0,not_applicable,medium,review_later,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.quantfin.monte_carlo_anti_d12.runmc@ageoa/quantfin/monte_carlo_anti_d12/atoms.py:39,ageoa.quantfin.monte_carlo_anti_d12.runmc,quantfin,none,0,0,not_applicable,medium,review_later,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.quantfin.monte_carlo_anti_d12.runsim@ageoa/quantfin/monte_carlo_anti_d12/atoms.py:339,ageoa.quantfin.monte_carlo_anti_d12.runsim,quantfin,none,0,0,not_applicable,medium,review_later,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.quantfin.monte_carlo_anti_d12.runsimulation@ageoa/quantfin/monte_carlo_anti_d12/atoms.py:83,ageoa.quantfin.monte_carlo_anti_d12.runsimulation,quantfin,none,0,0,not_applicable,medium,review_later,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.quantfin.monte_carlo_anti_d12.runsimulationanti@ageoa/quantfin/monte_carlo_anti_d12/atoms.py:122,ageoa.quantfin.monte_carlo_anti_d12.runsimulationanti,quantfin,none,0,0,not_applicable,medium,review_later,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.quantfin.monte_carlo_anti_d12.simulatestate@ageoa/quantfin/monte_carlo_anti_d12/atoms.py:301,ageoa.quantfin.monte_carlo_anti_d12.simulatestate,quantfin,none,0,0,not_applicable,medium,review_later,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.quantfin.montecarlo.quick_sim_anti@ageoa/quantfin/montecarlo.py:84,ageoa.quantfin.montecarlo.quick_sim_anti,quantfin,none,0,0,not_applicable,high,review_now,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.quantfin.montecarlo.run_simulation@ageoa/quantfin/montecarlo.py:40,ageoa.quantfin.montecarlo.run_simulation,quantfin,none,0,0,not_applicable,high,review_now,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.quantfin.montecarlo.run_simulation_anti@ageoa/quantfin/montecarlo.py:60,ageoa.quantfin.montecarlo.run_simulation_anti,quantfin,none,0,0,not_applicable,high,review_now,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.quantfin.rng_skip_d12.addmod64@ageoa/quantfin/rng_skip_d12/atoms.py:209,ageoa.quantfin.rng_skip_d12.addmod64,quantfin,none,0,0,not_applicable,medium,review_later,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.quantfin.rng_skip_d12.f@ageoa/quantfin/rng_skip_d12/atoms.py:393,ageoa.quantfin.rng_skip_d12.f,quantfin,none,0,0,not_applicable,medium,review_later,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.quantfin.rng_skip_d12.f@ageoa/quantfin/rng_skip_d12/atoms.py:439,ageoa.quantfin.rng_skip_d12.f,quantfin,none,0,0,not_applicable,medium,review_later,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.quantfin.rng_skip_d12.mulmod64@ageoa/quantfin/rng_skip_d12/atoms.py:239,ageoa.quantfin.rng_skip_d12.mulmod64,quantfin,none,0,0,not_applicable,medium,review_later,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.quantfin.rng_skip_d12.next@ageoa/quantfin/rng_skip_d12/atoms.py:333,ageoa.quantfin.rng_skip_d12.next,quantfin,none,0,0,not_applicable,medium,review_later,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.quantfin.rng_skip_d12.powmod64@ageoa/quantfin/rng_skip_d12/atoms.py:272,ageoa.quantfin.rng_skip_d12.powmod64,quantfin,none,0,0,not_applicable,medium,review_later,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.quantfin.rng_skip_d12.randomdouble@ageoa/quantfin/rng_skip_d12/atoms.py:141,ageoa.quantfin.rng_skip_d12.randomdouble,quantfin,none,0,0,not_applicable,medium,review_later,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.quantfin.rng_skip_d12.randomint64@ageoa/quantfin/rng_skip_d12/atoms.py:176,ageoa.quantfin.rng_skip_d12.randomint64,quantfin,none,0,0,not_applicable,medium,review_later,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.quantfin.rng_skip_d12.randomint@ageoa/quantfin/rng_skip_d12/atoms.py:74,ageoa.quantfin.rng_skip_d12.randomint,quantfin,none,0,0,not_applicable,medium,review_later,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.quantfin.rng_skip_d12.randomword32@ageoa/quantfin/rng_skip_d12/atoms.py:37,ageoa.quantfin.rng_skip_d12.randomword32,quantfin,none,0,0,not_applicable,medium,review_soon,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.quantfin.rng_skip_d12.randomword64@ageoa/quantfin/rng_skip_d12/atoms.py:106,ageoa.quantfin.rng_skip_d12.randomword64,quantfin,none,0,0,not_applicable,medium,review_later,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.quantfin.rng_skip_d12.skip@ageoa/quantfin/rng_skip_d12/atoms.py:304,ageoa.quantfin.rng_skip_d12.skip,quantfin,none,0,0,not_applicable,medium,review_later,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.quantfin.rng_skip_d12.split@ageoa/quantfin/rng_skip_d12/atoms.py:364,ageoa.quantfin.rng_skip_d12.split,quantfin,none,0,0,not_applicable,medium,review_later,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.quantfin.tdma_solver_d12.cotraversevec@ageoa/quantfin/tdma_solver_d12/atoms.py:147,ageoa.quantfin.tdma_solver_d12.cotraversevec,quantfin,none,0,0,not_applicable,medium,review_later,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.quantfin.tdma_solver_d12.tdmasolver@ageoa/quantfin/tdma_solver_d12/atoms.py:28,ageoa.quantfin.tdma_solver_d12.tdmasolver,quantfin,none,0,0,not_applicable,medium,review_later,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.quantfin.volatility_surface_modeling@ageoa/quantfin/atoms.py:61,ageoa.quantfin.volatility_surface_modeling,quantfin,none,0,0,not_applicable,low,review_later,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.scipy.integrate.quad@ageoa/scipy/integrate.py:19,ageoa.scipy.integrate.quad,scipy,none,0,0,not_applicable,high,review_now,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.scipy.integrate.simpson@ageoa/scipy/integrate.py:126,ageoa.scipy.integrate.simpson,scipy,none,0,0,not_applicable,high,review_now,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.scipy.integrate.solve_ivp@ageoa/scipy/integrate.py:80,ageoa.scipy.integrate.solve_ivp,scipy,none,0,0,not_applicable,high,review_now,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.scipy.interpolate_v2.cubicsplinefit@ageoa/scipy/interpolate_v2/atoms.py:21,ageoa.scipy.interpolate_v2.cubicsplinefit,scipy,none,0,0,not_applicable,medium,review_later,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.scipy.interpolate_v2.rbfinterpolatorfit@ageoa/scipy/interpolate_v2/atoms.py:42,ageoa.scipy.interpolate_v2.rbfinterpolatorfit,scipy,none,0,0,not_applicable,medium,review_later,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.scipy.optimize.curve_fit@ageoa/scipy/optimize.py:167,ageoa.scipy.optimize.curve_fit,scipy,none,0,0,not_applicable,high,review_now,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.scipy.optimize.linprog@ageoa/scipy/optimize.py:118,ageoa.scipy.optimize.linprog,scipy,none,0,0,not_applicable,high,review_now,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.scipy.optimize.minimize@ageoa/scipy/optimize.py:21,ageoa.scipy.optimize.minimize,scipy,none,0,0,not_applicable,high,review_now,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.scipy.optimize.root@ageoa/scipy/optimize.py:75,ageoa.scipy.optimize.root,scipy,none,0,0,not_applicable,high,review_now,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.scipy.optimize_v2.differentialevolutionoptimization@ageoa/scipy/optimize_v2/atoms.py:54,ageoa.scipy.optimize_v2.differentialevolutionoptimization,scipy,none,0,0,not_applicable,medium,review_soon,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.scipy.optimize_v2.shgoglobaloptimization@ageoa/scipy/optimize_v2/atoms.py:27,ageoa.scipy.optimize_v2.shgoglobaloptimization,scipy,none,0,0,not_applicable,medium,review_soon,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.scipy.signal.butter@ageoa/scipy/signal.py:57,ageoa.scipy.signal.butter,scipy,none,0,0,not_applicable,high,review_now,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.scipy.signal.cheby1@ageoa/scipy/signal.py:98,ageoa.scipy.signal.cheby1,scipy,none,0,0,not_applicable,high,review_now,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.scipy.signal.cheby2@ageoa/scipy/signal.py:139,ageoa.scipy.signal.cheby2,scipy,none,0,0,not_applicable,high,review_now,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.scipy.signal.firwin@ageoa/scipy/signal.py:177,ageoa.scipy.signal.firwin,scipy,none,0,0,not_applicable,high,review_now,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.scipy.signal.freqz@ageoa/scipy/signal.py:298,ageoa.scipy.signal.freqz,scipy,none,0,0,not_applicable,high,review_now,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.scipy.signal.lfilter@ageoa/scipy/signal.py:254,ageoa.scipy.signal.lfilter,scipy,none,0,0,not_applicable,high,review_now,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.scipy.signal.sosfilt@ageoa/scipy/signal.py:220,ageoa.scipy.signal.sosfilt,scipy,none,0,0,not_applicable,high,review_now,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.scipy.sparse_graph.graph_fourier_transform@ageoa/scipy/sparse_graph.py:100,ageoa.scipy.sparse_graph.graph_fourier_transform,scipy,none,0,0,not_applicable,high,review_now,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.scipy.sparse_graph.graph_laplacian@ageoa/scipy/sparse_graph.py:63,ageoa.scipy.sparse_graph.graph_laplacian,scipy,none,0,0,not_applicable,high,review_now,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.scipy.sparse_graph.heat_kernel_diffusion@ageoa/scipy/sparse_graph.py:167,ageoa.scipy.sparse_graph.heat_kernel_diffusion,scipy,none,0,0,not_applicable,high,review_now,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.scipy.sparse_graph.inverse_graph_fourier_transform@ageoa/scipy/sparse_graph.py:138,ageoa.scipy.sparse_graph.inverse_graph_fourier_transform,scipy,none,0,0,not_applicable,high,review_now,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.scipy.sparse_graph_v2.allpairsshortestpath@ageoa/scipy/sparse_graph_v2/atoms.py:45,ageoa.scipy.sparse_graph_v2.allpairsshortestpath,scipy,none,0,0,not_applicable,medium,review_soon,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.scipy.sparse_graph_v2.minimumspanningtree@ageoa/scipy/sparse_graph_v2/atoms.py:65,ageoa.scipy.sparse_graph_v2.minimumspanningtree,scipy,none,0,0,not_applicable,medium,review_soon,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.scipy.sparse_graph_v2.singlesourceshortestpath@ageoa/scipy/sparse_graph_v2/atoms.py:20,ageoa.scipy.sparse_graph_v2.singlesourceshortestpath,scipy,none,0,0,not_applicable,medium,review_soon,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.scipy.spatial_v2.delaunaytriangulation@ageoa/scipy/spatial_v2/atoms.py:35,ageoa.scipy.spatial_v2.delaunaytriangulation,scipy,none,0,0,not_applicable,medium,review_soon,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.scipy.spatial_v2.voronoitessellation@ageoa/scipy/spatial_v2/atoms.py:18,ageoa.scipy.spatial_v2.voronoitessellation,scipy,none,0,0,not_applicable,medium,review_soon,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.scipy.stats.describe@ageoa/scipy/stats.py:23,ageoa.scipy.stats.describe,scipy,none,0,0,not_applicable,high,review_now,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.scipy.stats.norm@ageoa/scipy/stats.py:149,ageoa.scipy.stats.norm,scipy,none,0,0,not_applicable,high,review_now,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.scipy.stats.pearsonr@ageoa/scipy/stats.py:100,ageoa.scipy.stats.pearsonr,scipy,none,0,0,not_applicable,high,review_now,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.scipy.stats.spearmanr@ageoa/scipy/stats.py:117,ageoa.scipy.stats.spearmanr,scipy,none,0,0,not_applicable,high,review_now,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.scipy.stats.ttest_ind@ageoa/scipy/stats.py:60,ageoa.scipy.stats.ttest_ind,scipy,none,0,0,not_applicable,high,review_now,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.sklearn.calibration_iter7.fit_calibrated_model_and_derive_metadata_contracts@ageoa/sklearn/calibration_iter7/atoms.py:66,ageoa.sklearn.calibration_iter7.fit_calibrated_model_and_derive_metadata_contracts,sklearn,none,0,0,not_applicable,high,review_now,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.sklearn.calibration_iter7.infer_calibrated_probabilities_and_class_labels@ageoa/sklearn/calibration_iter7/atoms.py:107,ageoa.sklearn.calibration_iter7.infer_calibrated_probabilities_and_class_labels,sklearn,none,0,0,not_applicable,high,review_now,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.sklearn.calibration_iter7.initialize_calibration_configuration@ageoa/sklearn/calibration_iter7/atoms.py:30,ageoa.sklearn.calibration_iter7.initialize_calibration_configuration,sklearn,none,0,0,not_applicable,high,review_now,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.sklearn.calibration_iter8.fit_calibrated_ensemble_and_expose_metadata@ageoa/sklearn/calibration_iter8/atoms.py:66,ageoa.sklearn.calibration_iter8.fit_calibrated_ensemble_and_expose_metadata,sklearn,none,0,0,not_applicable,high,review_now,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.sklearn.calibration_iter8.initialize_calibration_state@ageoa/sklearn/calibration_iter8/atoms.py:30,ageoa.sklearn.calibration_iter8.initialize_calibration_state,sklearn,none,0,0,not_applicable,high,review_now,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.sklearn.calibration_iter8.run_calibrated_inference@ageoa/sklearn/calibration_iter8/atoms.py:107,ageoa.sklearn.calibration_iter8.run_calibrated_inference,sklearn,none,0,0,not_applicable,high,review_now,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.skyfield.calculate_vector_angle@ageoa/skyfield/atoms.py:37,ageoa.skyfield.calculate_vector_angle,skyfield,none,0,0,not_applicable,medium,review_later,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.skyfield.compute_spherical_coordinate_rates@ageoa/skyfield/atoms.py:21,ageoa.skyfield.compute_spherical_coordinate_rates,skyfield,none,0,0,not_applicable,medium,review_later,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE
ageoa.numpy.arrays.array@ageoa/numpy/arrays.py:37,ageoa.numpy.arrays.array,numpy,positive_path,0,0,partial,high,review_now,PARITY_MISSING_FIXTURE;PARITY_MISSING_NEGATIVE_CASES;PARITY_MISSING_USAGE_EQUIVALENCE;PARITY_POSITIVE_CASES_PRESENT;PARITY_RUNTIME_PROBE_SUPPORT
ageoa.numpy.emath.log10@ageoa/numpy/emath.py:63,ageoa.numpy.emath.log10,numpy,positive_path,0,0,partial,high,review_now,PARITY_MISSING_FIXTURE;PARITY_MISSING_NEGATIVE_CASES;PARITY_MISSING_USAGE_EQUIVALENCE;PARITY_POSITIVE_CASES_PRESENT;PARITY_RUNTIME_PROBE_SUPPORT
ageoa.numpy.emath.log@ageoa/numpy/emath.py:43,ageoa.numpy.emath.log,numpy,positive_path,0,0,partial,high,review_now,PARITY_MISSING_FIXTURE;PARITY_MISSING_NEGATIVE_CASES;PARITY_MISSING_USAGE_EQUIVALENCE;PARITY_POSITIVE_CASES_PRESENT;PARITY_RUNTIME_PROBE_SUPPORT
ageoa.numpy.emath.power@ageoa/numpy/emath.py:104,ageoa.numpy.emath.power,numpy,positive_path,0,0,partial,high,review_now,PARITY_MISSING_FIXTURE;PARITY_MISSING_NEGATIVE_CASES;PARITY_MISSING_USAGE_EQUIVALENCE;PARITY_POSITIVE_CASES_PRESENT;PARITY_RUNTIME_PROBE_SUPPORT
ageoa.numpy.emath.sqrt@ageoa/numpy/emath.py:24,ageoa.numpy.emath.sqrt,numpy,positive_path,0,0,partial,high,review_now,PARITY_MISSING_FIXTURE;PARITY_MISSING_NEGATIVE_CASES;PARITY_MISSING_USAGE_EQUIVALENCE;PARITY_POSITIVE_CASES_PRESENT;PARITY_RUNTIME_PROBE_SUPPORT
ageoa.scipy.linalg.det@ageoa/scipy/linalg.py:93,ageoa.scipy.linalg.det,scipy,positive_path,0,0,partial,high,review_now,PARITY_MISSING_FIXTURE;PARITY_MISSING_NEGATIVE_CASES;PARITY_MISSING_USAGE_EQUIVALENCE;PARITY_POSITIVE_CASES_PRESENT;PARITY_RUNTIME_PROBE_SUPPORT
ageoa.algorithms.graph.bellman_ford@ageoa/algorithms/graph.py:174,ageoa.algorithms.graph.bellman_ford,algorithms,positive_and_negative,0,0,pass,high,review_now,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE;PARITY_NEGATIVE_CASES_PRESENT;PARITY_POSITIVE_CASES_PRESENT;PARITY_RUNTIME_PROBE_SUPPORT
ageoa.algorithms.graph.bfs@ageoa/algorithms/graph.py:77,ageoa.algorithms.graph.bfs,algorithms,positive_and_negative,0,0,pass,high,review_now,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE;PARITY_NEGATIVE_CASES_PRESENT;PARITY_POSITIVE_CASES_PRESENT;PARITY_RUNTIME_PROBE_SUPPORT
ageoa.algorithms.graph.dfs@ageoa/algorithms/graph.py:110,ageoa.algorithms.graph.dfs,algorithms,positive_and_negative,0,0,pass,high,review_now,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE;PARITY_NEGATIVE_CASES_PRESENT;PARITY_POSITIVE_CASES_PRESENT;PARITY_RUNTIME_PROBE_SUPPORT
ageoa.algorithms.graph.dijkstra@ageoa/algorithms/graph.py:143,ageoa.algorithms.graph.dijkstra,algorithms,positive_and_negative,0,0,pass,high,review_now,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE;PARITY_NEGATIVE_CASES_PRESENT;PARITY_POSITIVE_CASES_PRESENT;PARITY_RUNTIME_PROBE_SUPPORT
ageoa.algorithms.graph.floyd_warshall@ageoa/algorithms/graph.py:205,ageoa.algorithms.graph.floyd_warshall,algorithms,positive_and_negative,0,0,pass,high,review_now,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE;PARITY_NEGATIVE_CASES_PRESENT;PARITY_POSITIVE_CASES_PRESENT;PARITY_RUNTIME_PROBE_SUPPORT
ageoa.algorithms.search.binary_search@ageoa/algorithms/search.py:35,ageoa.algorithms.search.binary_search,algorithms,positive_and_negative,0,0,pass,high,review_now,PARITY_MISSING_FIXTURE;PARITY_MISSING_USAGE_EQUIVALENCE;PARITY_NEGATIVE_CASES_PRESENT;PARITY_POSITIVE_CASES_PRESENT;PARITY_RUNTIME_PROBE_SUPPORT
