atom_id,atom_name,acceptability_score,acceptability_band,max_reviewable_verdict,structural,runtime,upstream_fidelity,developer_semantics,trust_support,hard_blockers,major_penalties
ageoa.molecular_docking.quantum_solver.quantumproblemdefinition@ageoa/molecular_docking/quantum_solver/atoms.py:30,ageoa.molecular_docking.quantum_solver.quantumproblemdefinition,49,misleading_candidate,misleading,20,6,5,12,10,FIDELITY_SIGNATURE_INVENTED_PARAMETER;FIDELITY_SIGNATURE_MISSING_REQUIRED,FIDELITY_REQUIREDNESS_MISMATCH;FIDELITY_SIGNATURE_INVENTED_PARAMETER;FIDELITY_SIGNATURE_MISSING_REQUIRED;RUNTIME_NO_PROBE_EVIDENCE;SEMANTICS_LOW_NAME_OVERLAP
ageoa.molecular_docking.quantum_solver.adiabaticquantumsampler@ageoa/molecular_docking/quantum_solver/atoms.py:78,ageoa.molecular_docking.quantum_solver.adiabaticquantumsampler,49,misleading_candidate,misleading,20,6,5,12,10,FIDELITY_SIGNATURE_INVENTED_PARAMETER;FIDELITY_SIGNATURE_MISSING_REQUIRED,FIDELITY_REQUIREDNESS_MISMATCH;FIDELITY_SIGNATURE_INVENTED_PARAMETER;FIDELITY_SIGNATURE_MISSING_REQUIRED;RUNTIME_NO_PROBE_EVIDENCE;SEMANTICS_LOW_NAME_OVERLAP
ageoa.molecular_docking.quantum_solver.solutionextraction@ageoa/molecular_docking/quantum_solver/atoms.py:144,ageoa.molecular_docking.quantum_solver.solutionextraction,49,misleading_candidate,misleading,20,6,5,12,10,FIDELITY_SIGNATURE_INVENTED_PARAMETER;FIDELITY_SIGNATURE_MISSING_REQUIRED,FIDELITY_REQUIREDNESS_MISMATCH;FIDELITY_SIGNATURE_INVENTED_PARAMETER;FIDELITY_SIGNATURE_MISSING_REQUIRED;RUNTIME_NO_PROBE_EVIDENCE;SEMANTICS_LOW_NAME_OVERLAP
ageoa.molecular_docking.quantum_solver_d12.quantumsolverorchestrator@ageoa/molecular_docking/quantum_solver_d12/atoms.py:37,ageoa.molecular_docking.quantum_solver_d12.quantumsolverorchestrator,79,acceptable_with_limits_candidate,acceptable_with_limits,20,6,31,12,10,,FIDELITY_REQUIREDNESS_MISMATCH;RUNTIME_NO_PROBE_EVIDENCE;SEMANTICS_LOW_NAME_OVERLAP
ageoa.molecular_docking.quantum_solver_d12.interactionboundscomputer@ageoa/molecular_docking/quantum_solver_d12/atoms.py:119,ageoa.molecular_docking.quantum_solver_d12.interactionboundscomputer,83,acceptable_with_limits_candidate,acceptable_with_limits,20,6,35,12,10,,RUNTIME_NO_PROBE_EVIDENCE;SEMANTICS_LOW_NAME_OVERLAP
ageoa.molecular_docking.quantum_solver_d12.adiabaticpulseassembler@ageoa/molecular_docking/quantum_solver_d12/atoms.py:176,ageoa.molecular_docking.quantum_solver_d12.adiabaticpulseassembler,83,acceptable_with_limits_candidate,acceptable_with_limits,20,6,35,12,10,,RUNTIME_NO_PROBE_EVIDENCE;SEMANTICS_LOW_NAME_OVERLAP
ageoa.molecular_docking.quantum_solver_d12.quantumcircuitsampler@ageoa/molecular_docking/quantum_solver_d12/atoms.py:210,ageoa.molecular_docking.quantum_solver_d12.quantumcircuitsampler,79,acceptable_with_limits_candidate,acceptable_with_limits,20,6,31,12,10,,FIDELITY_REQUIREDNESS_MISMATCH;RUNTIME_NO_PROBE_EVIDENCE;SEMANTICS_LOW_NAME_OVERLAP
ageoa.molecular_docking.quantum_solver_d12.quantumsolutionextractor@ageoa/molecular_docking/quantum_solver_d12/atoms.py:285,ageoa.molecular_docking.quantum_solver_d12.quantumsolutionextractor,79,acceptable_with_limits_candidate,acceptable_with_limits,20,6,31,12,10,,FIDELITY_REQUIREDNESS_MISMATCH;RUNTIME_NO_PROBE_EVIDENCE;SEMANTICS_LOW_NAME_OVERLAP
ageoa.neurokit2.zhao2018hrvanalysis@ageoa/neurokit2/atoms.py:21,ageoa.neurokit2.zhao2018hrvanalysis,79,acceptable_with_limits_candidate,acceptable_with_limits,20,6,31,12,10,,FIDELITY_REQUIREDNESS_MISMATCH;RUNTIME_NO_PROBE_EVIDENCE;SEMANTICS_LOW_NAME_OVERLAP
ageoa.neurokit2.averageqrstemplate@ageoa/neurokit2/atoms.py:40,ageoa.neurokit2.averageqrstemplate,79,acceptable_with_limits_candidate,acceptable_with_limits,20,6,31,12,10,,FIDELITY_REQUIREDNESS_MISMATCH;RUNTIME_NO_PROBE_EVIDENCE;SEMANTICS_LOW_NAME_OVERLAP
ageoa.numpy.arrays.array@ageoa/numpy/arrays.py:37,ageoa.numpy.arrays.array,57,limited_acceptability,acceptable_with_limits,17,6,15,15,4,,FIDELITY_UPSTREAM_UNMAPPED;RUNTIME_NO_PROBE_EVIDENCE;STRUCT_CDG_MISSING;TRUST_PROVENANCE_MISSING
ageoa.numpy.arrays.zeros@ageoa/numpy/arrays.py:81,ageoa.numpy.arrays.zeros,57,limited_acceptability,acceptable_with_limits,17,6,15,15,4,,FIDELITY_UPSTREAM_UNMAPPED;RUNTIME_NO_PROBE_EVIDENCE;STRUCT_CDG_MISSING;TRUST_PROVENANCE_MISSING
ageoa.numpy.arrays.dot@ageoa/numpy/arrays.py:100,ageoa.numpy.arrays.dot,57,limited_acceptability,acceptable_with_limits,17,6,15,15,4,,FIDELITY_UPSTREAM_UNMAPPED;RUNTIME_NO_PROBE_EVIDENCE;STRUCT_CDG_MISSING;TRUST_PROVENANCE_MISSING
ageoa.numpy.arrays.vstack@ageoa/numpy/arrays.py:123,ageoa.numpy.arrays.vstack,57,limited_acceptability,acceptable_with_limits,17,6,15,15,4,,FIDELITY_UPSTREAM_UNMAPPED;RUNTIME_NO_PROBE_EVIDENCE;STRUCT_CDG_MISSING;TRUST_PROVENANCE_MISSING
ageoa.numpy.arrays.reshape@ageoa/numpy/arrays.py:151,ageoa.numpy.arrays.reshape,57,limited_acceptability,acceptable_with_limits,17,6,15,15,4,,FIDELITY_UPSTREAM_UNMAPPED;RUNTIME_NO_PROBE_EVIDENCE;STRUCT_CDG_MISSING;TRUST_PROVENANCE_MISSING
ageoa.numpy.emath.sqrt@ageoa/numpy/emath.py:24,ageoa.numpy.emath.sqrt,57,limited_acceptability,acceptable_with_limits,17,6,15,15,4,,FIDELITY_UPSTREAM_UNMAPPED;RUNTIME_NO_PROBE_EVIDENCE;STRUCT_CDG_MISSING;TRUST_PROVENANCE_MISSING
ageoa.numpy.emath.log@ageoa/numpy/emath.py:43,ageoa.numpy.emath.log,57,limited_acceptability,acceptable_with_limits,17,6,15,15,4,,FIDELITY_UPSTREAM_UNMAPPED;RUNTIME_NO_PROBE_EVIDENCE;STRUCT_CDG_MISSING;TRUST_PROVENANCE_MISSING
ageoa.numpy.emath.log10@ageoa/numpy/emath.py:63,ageoa.numpy.emath.log10,57,limited_acceptability,acceptable_with_limits,17,6,15,15,4,,FIDELITY_UPSTREAM_UNMAPPED;RUNTIME_NO_PROBE_EVIDENCE;STRUCT_CDG_MISSING;TRUST_PROVENANCE_MISSING
ageoa.numpy.emath.logn@ageoa/numpy/emath.py:84,ageoa.numpy.emath.logn,57,limited_acceptability,acceptable_with_limits,17,6,15,15,4,,FIDELITY_UPSTREAM_UNMAPPED;RUNTIME_NO_PROBE_EVIDENCE;STRUCT_CDG_MISSING;TRUST_PROVENANCE_MISSING
ageoa.numpy.emath.power@ageoa/numpy/emath.py:104,ageoa.numpy.emath.power,57,limited_acceptability,acceptable_with_limits,17,6,15,15,4,,FIDELITY_UPSTREAM_UNMAPPED;RUNTIME_NO_PROBE_EVIDENCE;STRUCT_CDG_MISSING;TRUST_PROVENANCE_MISSING
ageoa.numpy.fft.fft@ageoa/numpy/fft.py:35,ageoa.numpy.fft.fft,57,limited_acceptability,acceptable_with_limits,17,6,15,15,4,,FIDELITY_UPSTREAM_UNMAPPED;RUNTIME_NO_PROBE_EVIDENCE;STRUCT_CDG_MISSING;TRUST_PROVENANCE_MISSING
ageoa.numpy.fft.ifft@ageoa/numpy/fft.py:80,ageoa.numpy.fft.ifft,57,limited_acceptability,acceptable_with_limits,17,6,15,15,4,,FIDELITY_UPSTREAM_UNMAPPED;RUNTIME_NO_PROBE_EVIDENCE;STRUCT_CDG_MISSING;TRUST_PROVENANCE_MISSING
ageoa.numpy.fft.rfft@ageoa/numpy/fft.py:119,ageoa.numpy.fft.rfft,57,limited_acceptability,acceptable_with_limits,17,6,15,15,4,,FIDELITY_UPSTREAM_UNMAPPED;RUNTIME_NO_PROBE_EVIDENCE;STRUCT_CDG_MISSING;TRUST_PROVENANCE_MISSING
ageoa.numpy.fft.irfft@ageoa/numpy/fft.py:158,ageoa.numpy.fft.irfft,57,limited_acceptability,acceptable_with_limits,17,6,15,15,4,,FIDELITY_UPSTREAM_UNMAPPED;RUNTIME_NO_PROBE_EVIDENCE;STRUCT_CDG_MISSING;TRUST_PROVENANCE_MISSING
ageoa.numpy.fft.fftfreq@ageoa/numpy/fft.py:190,ageoa.numpy.fft.fftfreq,57,limited_acceptability,acceptable_with_limits,17,6,15,15,4,,FIDELITY_UPSTREAM_UNMAPPED;RUNTIME_NO_PROBE_EVIDENCE;STRUCT_CDG_MISSING;TRUST_PROVENANCE_MISSING
ageoa.numpy.fft.fftshift@ageoa/numpy/fft.py:210,ageoa.numpy.fft.fftshift,57,limited_acceptability,acceptable_with_limits,17,6,15,15,4,,FIDELITY_UPSTREAM_UNMAPPED;RUNTIME_NO_PROBE_EVIDENCE;STRUCT_CDG_MISSING;TRUST_PROVENANCE_MISSING
ageoa.numpy.fft_v2.forwardmultidimensionalfft@ageoa/numpy/fft_v2/atoms.py:21,ageoa.numpy.fft_v2.forwardmultidimensionalfft,69,limited_acceptability,acceptable_with_limits,20,6,31,12,4,,FIDELITY_REQUIREDNESS_MISMATCH;RUNTIME_NO_PROBE_EVIDENCE;SEMANTICS_LOW_NAME_OVERLAP;TRUST_PROVENANCE_MISSING
ageoa.numpy.fft_v2.inversemultidimensionalfft@ageoa/numpy/fft_v2/atoms.py:40,ageoa.numpy.fft_v2.inversemultidimensionalfft,69,limited_acceptability,acceptable_with_limits,20,6,31,12,4,,FIDELITY_REQUIREDNESS_MISMATCH;RUNTIME_NO_PROBE_EVIDENCE;SEMANTICS_LOW_NAME_OVERLAP;TRUST_PROVENANCE_MISSING
ageoa.numpy.fft_v2.hermitianspectraltransform@ageoa/numpy/fft_v2/atoms.py:59,ageoa.numpy.fft_v2.hermitianspectraltransform,69,limited_acceptability,acceptable_with_limits,20,6,31,12,4,,FIDELITY_REQUIREDNESS_MISMATCH;RUNTIME_NO_PROBE_EVIDENCE;SEMANTICS_LOW_NAME_OVERLAP;TRUST_PROVENANCE_MISSING
ageoa.numpy.linalg.solve@ageoa/numpy/linalg.py:30,ageoa.numpy.linalg.solve,57,limited_acceptability,acceptable_with_limits,17,6,15,15,4,,FIDELITY_UPSTREAM_UNMAPPED;RUNTIME_NO_PROBE_EVIDENCE;STRUCT_CDG_MISSING;TRUST_PROVENANCE_MISSING
ageoa.numpy.linalg.inv@ageoa/numpy/linalg.py:50,ageoa.numpy.linalg.inv,57,limited_acceptability,acceptable_with_limits,17,6,15,15,4,,FIDELITY_UPSTREAM_UNMAPPED;RUNTIME_NO_PROBE_EVIDENCE;STRUCT_CDG_MISSING;TRUST_PROVENANCE_MISSING
ageoa.numpy.linalg.det@ageoa/numpy/linalg.py:69,ageoa.numpy.linalg.det,57,limited_acceptability,acceptable_with_limits,17,6,15,15,4,,FIDELITY_UPSTREAM_UNMAPPED;RUNTIME_NO_PROBE_EVIDENCE;STRUCT_CDG_MISSING;TRUST_PROVENANCE_MISSING
ageoa.numpy.linalg.norm@ageoa/numpy/linalg.py:84,ageoa.numpy.linalg.norm,57,limited_acceptability,acceptable_with_limits,17,6,15,15,4,,FIDELITY_UPSTREAM_UNMAPPED;RUNTIME_NO_PROBE_EVIDENCE;STRUCT_CDG_MISSING;TRUST_PROVENANCE_MISSING
ageoa.numpy.polynomial.polyval@ageoa/numpy/polynomial.py:24,ageoa.numpy.polynomial.polyval,57,limited_acceptability,acceptable_with_limits,17,6,15,15,4,,FIDELITY_UPSTREAM_UNMAPPED;RUNTIME_NO_PROBE_EVIDENCE;STRUCT_CDG_MISSING;TRUST_PROVENANCE_MISSING
ageoa.numpy.polynomial.polyfit@ageoa/numpy/polynomial.py:44,ageoa.numpy.polynomial.polyfit,57,limited_acceptability,acceptable_with_limits,17,6,15,15,4,,FIDELITY_UPSTREAM_UNMAPPED;RUNTIME_NO_PROBE_EVIDENCE;STRUCT_CDG_MISSING;TRUST_PROVENANCE_MISSING
ageoa.numpy.polynomial.polyder@ageoa/numpy/polynomial.py:64,ageoa.numpy.polynomial.polyder,57,limited_acceptability,acceptable_with_limits,17,6,15,15,4,,FIDELITY_UPSTREAM_UNMAPPED;RUNTIME_NO_PROBE_EVIDENCE;STRUCT_CDG_MISSING;TRUST_PROVENANCE_MISSING
ageoa.numpy.polynomial.polyint@ageoa/numpy/polynomial.py:83,ageoa.numpy.polynomial.polyint,57,limited_acceptability,acceptable_with_limits,17,6,15,15,4,,FIDELITY_UPSTREAM_UNMAPPED;RUNTIME_NO_PROBE_EVIDENCE;STRUCT_CDG_MISSING;TRUST_PROVENANCE_MISSING
ageoa.numpy.polynomial.polyadd@ageoa/numpy/polynomial.py:102,ageoa.numpy.polynomial.polyadd,57,limited_acceptability,acceptable_with_limits,17,6,15,15,4,,FIDELITY_UPSTREAM_UNMAPPED;RUNTIME_NO_PROBE_EVIDENCE;STRUCT_CDG_MISSING;TRUST_PROVENANCE_MISSING
ageoa.numpy.polynomial.polymul@ageoa/numpy/polynomial.py:120,ageoa.numpy.polynomial.polymul,57,limited_acceptability,acceptable_with_limits,17,6,15,15,4,,FIDELITY_UPSTREAM_UNMAPPED;RUNTIME_NO_PROBE_EVIDENCE;STRUCT_CDG_MISSING;TRUST_PROVENANCE_MISSING
ageoa.numpy.polynomial.polyroots@ageoa/numpy/polynomial.py:138,ageoa.numpy.polynomial.polyroots,57,limited_acceptability,acceptable_with_limits,17,6,15,15,4,,FIDELITY_UPSTREAM_UNMAPPED;RUNTIME_NO_PROBE_EVIDENCE;STRUCT_CDG_MISSING;TRUST_PROVENANCE_MISSING
ageoa.numpy.random.rand@ageoa/numpy/random.py:39,ageoa.numpy.random.rand,57,limited_acceptability,acceptable_with_limits,17,6,15,15,4,,FIDELITY_UPSTREAM_UNMAPPED;RUNTIME_NO_PROBE_EVIDENCE;STRUCT_CDG_MISSING;TRUST_PROVENANCE_MISSING
ageoa.numpy.random.uniform@ageoa/numpy/random.py:76,ageoa.numpy.random.uniform,57,limited_acceptability,acceptable_with_limits,17,6,15,15,4,,FIDELITY_UPSTREAM_UNMAPPED;RUNTIME_NO_PROBE_EVIDENCE;STRUCT_CDG_MISSING;TRUST_PROVENANCE_MISSING
ageoa.numpy.random.default_rng@ageoa/numpy/random.py:112,ageoa.numpy.random.default_rng,57,limited_acceptability,acceptable_with_limits,17,6,15,15,4,,FIDELITY_UPSTREAM_UNMAPPED;RUNTIME_NO_PROBE_EVIDENCE;STRUCT_CDG_MISSING;TRUST_PROVENANCE_MISSING
ageoa.numpy.random_v2.continuousmultivariatesampler@ageoa/numpy/random_v2/atoms.py:16,ageoa.numpy.random_v2.continuousmultivariatesampler,56,limited_acceptability,acceptable_with_limits,20,6,14,12,4,,FIDELITY_UPSTREAM_SIGNATURE_UNAVAILABLE;RUNTIME_NO_PROBE_EVIDENCE;SEMANTICS_LOW_NAME_OVERLAP;TRUST_PROVENANCE_MISSING
ageoa.numpy.random_v2.discreteeventsampler@ageoa/numpy/random_v2/atoms.py:38,ageoa.numpy.random_v2.discreteeventsampler,56,limited_acceptability,acceptable_with_limits,20,6,14,12,4,,FIDELITY_UPSTREAM_SIGNATURE_UNAVAILABLE;RUNTIME_NO_PROBE_EVIDENCE;SEMANTICS_LOW_NAME_OVERLAP;TRUST_PROVENANCE_MISSING
ageoa.numpy.random_v2.combinatoricssampler@ageoa/numpy/random_v2/atoms.py:54,ageoa.numpy.random_v2.combinatoricssampler,56,limited_acceptability,acceptable_with_limits,20,6,14,12,4,,FIDELITY_UPSTREAM_SIGNATURE_UNAVAILABLE;RUNTIME_NO_PROBE_EVIDENCE;SEMANTICS_LOW_NAME_OVERLAP;TRUST_PROVENANCE_MISSING
ageoa.numpy.search_sort_v2.binarysearchinsertion@ageoa/numpy/search_sort_v2/atoms.py:20,ageoa.numpy.search_sort_v2.binarysearchinsertion,69,limited_acceptability,acceptable_with_limits,20,6,35,12,4,,RUNTIME_NO_PROBE_EVIDENCE;SEMANTICS_LOW_NAME_OVERLAP;TRUST_PROVENANCE_MISSING
ageoa.numpy.search_sort_v2.lexicographicindirectsort@ageoa/numpy/search_sort_v2/atoms.py:37,ageoa.numpy.search_sort_v2.lexicographicindirectsort,56,limited_acceptability,acceptable_with_limits,20,6,14,12,4,,FIDELITY_UPSTREAM_SIGNATURE_UNAVAILABLE;RUNTIME_NO_PROBE_EVIDENCE;SEMANTICS_LOW_NAME_OVERLAP;TRUST_PROVENANCE_MISSING
ageoa.numpy.search_sort_v2.partialsortpartition@ageoa/numpy/search_sort_v2/atoms.py:55,ageoa.numpy.search_sort_v2.partialsortpartition,69,limited_acceptability,acceptable_with_limits,20,6,35,12,4,,RUNTIME_NO_PROBE_EVIDENCE;SEMANTICS_LOW_NAME_OVERLAP;TRUST_PROVENANCE_MISSING
ageoa.particle_filters.basic.filter_step_preparation_and_dispatch@ageoa/particle_filters/basic/atoms.py:20,ageoa.particle_filters.basic.filter_step_preparation_and_dispatch,62,limited_acceptability,acceptable_with_limits,20,6,14,12,10,,FIDELITY_UPSTREAM_SIGNATURE_UNAVAILABLE;RUNTIME_NO_PROBE_EVIDENCE;SEMANTICS_LOW_NAME_OVERLAP
ageoa.particle_filters.basic.particle_propagation_kernel@ageoa/particle_filters/basic/atoms.py:44,ageoa.particle_filters.basic.particle_propagation_kernel,65,limited_acceptability,acceptable_with_limits,20,6,14,15,10,,FIDELITY_UPSTREAM_SIGNATURE_UNAVAILABLE;RUNTIME_NO_PROBE_EVIDENCE
ageoa.particle_filters.basic.likelihood_reweight_kernel@ageoa/particle_filters/basic/atoms.py:72,ageoa.particle_filters.basic.likelihood_reweight_kernel,65,limited_acceptability,acceptable_with_limits,20,6,14,15,10,,FIDELITY_UPSTREAM_SIGNATURE_UNAVAILABLE;RUNTIME_NO_PROBE_EVIDENCE
ageoa.particle_filters.basic.resample_and_belief_projection@ageoa/particle_filters/basic/atoms.py:106,ageoa.particle_filters.basic.resample_and_belief_projection,62,limited_acceptability,acceptable_with_limits,20,6,14,12,10,,FIDELITY_UPSTREAM_SIGNATURE_UNAVAILABLE;RUNTIME_NO_PROBE_EVIDENCE;SEMANTICS_LOW_NAME_OVERLAP
ageoa.pasqal.docking.sub_graph_embedder@ageoa/pasqal/docking.py:27,ageoa.pasqal.docking.sub_graph_embedder,59,limited_acceptability,acceptable_with_limits,20,6,15,15,4,,FIDELITY_UPSTREAM_UNMAPPED;RUNTIME_NO_PROBE_EVIDENCE;TRUST_PROVENANCE_MISSING
ageoa.pasqal.docking.graph_transformer@ageoa/pasqal/docking.py:58,ageoa.pasqal.docking.graph_transformer,59,limited_acceptability,acceptable_with_limits,20,6,15,15,4,,FIDELITY_UPSTREAM_UNMAPPED;RUNTIME_NO_PROBE_EVIDENCE;TRUST_PROVENANCE_MISSING
ageoa.pasqal.docking.quantum_mwis_solver@ageoa/pasqal/docking.py:107,ageoa.pasqal.docking.quantum_mwis_solver,59,limited_acceptability,acceptable_with_limits,20,6,15,15,4,,FIDELITY_UPSTREAM_UNMAPPED;RUNTIME_NO_PROBE_EVIDENCE;TRUST_PROVENANCE_MISSING
ageoa.pronto.rbis_state_estimation@ageoa/pronto/atoms.py:19,ageoa.pronto.rbis_state_estimation,65,limited_acceptability,acceptable_with_limits,20,6,14,15,10,,FIDELITY_UPSTREAM_SIGNATURE_UNAVAILABLE;RUNTIME_NO_PROBE_EVIDENCE
ageoa.pronto.backlash_filter.initializebacklashfilterstate@ageoa/pronto/backlash_filter/atoms.py:23,ageoa.pronto.backlash_filter.initializebacklashfilterstate,62,limited_acceptability,acceptable_with_limits,20,6,14,12,10,,FIDELITY_UPSTREAM_SIGNATURE_UNAVAILABLE;RUNTIME_NO_PROBE_EVIDENCE;SEMANTICS_LOW_NAME_OVERLAP
ageoa.pronto.backlash_filter.updatealphaparameter@ageoa/pronto/backlash_filter/atoms.py:38,ageoa.pronto.backlash_filter.updatealphaparameter,62,limited_acceptability,acceptable_with_limits,20,6,14,12,10,,FIDELITY_UPSTREAM_SIGNATURE_UNAVAILABLE;RUNTIME_NO_PROBE_EVIDENCE;SEMANTICS_LOW_NAME_OVERLAP
ageoa.pronto.backlash_filter.updatecrossingtimemaximum@ageoa/pronto/backlash_filter/atoms.py:56,ageoa.pronto.backlash_filter.updatecrossingtimemaximum,62,limited_acceptability,acceptable_with_limits,20,6,14,12,10,,FIDELITY_UPSTREAM_SIGNATURE_UNAVAILABLE;RUNTIME_NO_PROBE_EVIDENCE;SEMANTICS_LOW_NAME_OVERLAP
ageoa.pronto.blip_filter.bandpass_filter@ageoa/pronto/blip_filter/atoms.py:21,ageoa.pronto.blip_filter.bandpass_filter,65,limited_acceptability,acceptable_with_limits,20,6,14,15,10,,FIDELITY_UPSTREAM_SIGNATURE_UNAVAILABLE;RUNTIME_NO_PROBE_EVIDENCE
ageoa.pronto.blip_filter.r_peak_detection@ageoa/pronto/blip_filter/atoms.py:40,ageoa.pronto.blip_filter.r_peak_detection,62,limited_acceptability,acceptable_with_limits,20,6,14,12,10,,FIDELITY_UPSTREAM_SIGNATURE_UNAVAILABLE;RUNTIME_NO_PROBE_EVIDENCE;SEMANTICS_LOW_NAME_OVERLAP
ageoa.pronto.blip_filter.peak_correction@ageoa/pronto/blip_filter/atoms.py:62,ageoa.pronto.blip_filter.peak_correction,62,limited_acceptability,acceptable_with_limits,20,6,14,12,10,,FIDELITY_UPSTREAM_SIGNATURE_UNAVAILABLE;RUNTIME_NO_PROBE_EVIDENCE;SEMANTICS_LOW_NAME_OVERLAP
ageoa.pronto.blip_filter.template_extraction@ageoa/pronto/blip_filter/atoms.py:86,ageoa.pronto.blip_filter.template_extraction,65,limited_acceptability,acceptable_with_limits,20,6,14,15,10,,FIDELITY_UPSTREAM_SIGNATURE_UNAVAILABLE;RUNTIME_NO_PROBE_EVIDENCE
ageoa.pronto.blip_filter.heart_rate_computation@ageoa/pronto/blip_filter/atoms.py:119,ageoa.pronto.blip_filter.heart_rate_computation,65,limited_acceptability,acceptable_with_limits,20,6,14,15,10,,FIDELITY_UPSTREAM_SIGNATURE_UNAVAILABLE;RUNTIME_NO_PROBE_EVIDENCE
ageoa.pronto.dynamic_stance_estimator.initializefilter@ageoa/pronto/dynamic_stance_estimator/atoms.py:27,ageoa.pronto.dynamic_stance_estimator.initializefilter,62,limited_acceptability,acceptable_with_limits,20,6,14,12,10,,FIDELITY_UPSTREAM_SIGNATURE_UNAVAILABLE;RUNTIME_NO_PROBE_EVIDENCE;SEMANTICS_LOW_NAME_OVERLAP
ageoa.pronto.dynamic_stance_estimator.predictstep@ageoa/pronto/dynamic_stance_estimator/atoms.py:49,ageoa.pronto.dynamic_stance_estimator.predictstep,62,limited_acceptability,acceptable_with_limits,20,6,14,12,10,,FIDELITY_UPSTREAM_SIGNATURE_UNAVAILABLE;RUNTIME_NO_PROBE_EVIDENCE;SEMANTICS_LOW_NAME_OVERLAP
ageoa.pronto.dynamic_stance_estimator.updatestep@ageoa/pronto/dynamic_stance_estimator/atoms.py:73,ageoa.pronto.dynamic_stance_estimator.updatestep,62,limited_acceptability,acceptable_with_limits,20,6,14,12,10,,FIDELITY_UPSTREAM_SIGNATURE_UNAVAILABLE;RUNTIME_NO_PROBE_EVIDENCE;SEMANTICS_LOW_NAME_OVERLAP
ageoa.pronto.dynamic_stance_estimator.querystance@ageoa/pronto/dynamic_stance_estimator/atoms.py:99,ageoa.pronto.dynamic_stance_estimator.querystance,62,limited_acceptability,acceptable_with_limits,20,6,14,12,10,,FIDELITY_UPSTREAM_SIGNATURE_UNAVAILABLE;RUNTIME_NO_PROBE_EVIDENCE;SEMANTICS_LOW_NAME_OVERLAP
ageoa.pronto.dynamic_stance_estimator_d12.stancestateinit@ageoa/pronto/dynamic_stance_estimator_d12/atoms.py:24,ageoa.pronto.dynamic_stance_estimator_d12.stancestateinit,62,limited_acceptability,acceptable_with_limits,20,6,14,12,10,,FIDELITY_UPSTREAM_SIGNATURE_UNAVAILABLE;RUNTIME_NO_PROBE_EVIDENCE;SEMANTICS_LOW_NAME_OVERLAP
ageoa.pronto.dynamic_stance_estimator_d12.stanceestimation@ageoa/pronto/dynamic_stance_estimator_d12/atoms.py:46,ageoa.pronto.dynamic_stance_estimator_d12.stanceestimation,62,limited_acceptability,acceptable_with_limits,20,6,14,12,10,,FIDELITY_UPSTREAM_SIGNATURE_UNAVAILABLE;RUNTIME_NO_PROBE_EVIDENCE;SEMANTICS_LOW_NAME_OVERLAP
ageoa.pronto.ekf_smoother_d12.stateestimatorinit@ageoa/pronto/ekf_smoother_d12/atoms.py:21,ageoa.pronto.ekf_smoother_d12.stateestimatorinit,62,limited_acceptability,acceptable_with_limits,20,6,14,12,10,,FIDELITY_UPSTREAM_SIGNATURE_UNAVAILABLE;RUNTIME_NO_PROBE_EVIDENCE;SEMANTICS_LOW_NAME_OVERLAP
ageoa.pronto.ekf_smoother_v3.stateestimatorinit@ageoa/pronto/ekf_smoother_v3/atoms.py:21,ageoa.pronto.ekf_smoother_v3.stateestimatorinit,62,limited_acceptability,acceptable_with_limits,20,6,14,12,10,,FIDELITY_UPSTREAM_SIGNATURE_UNAVAILABLE;RUNTIME_NO_PROBE_EVIDENCE;SEMANTICS_LOW_NAME_OVERLAP
ageoa.pronto.flex_estimator.estimate_flex_deflection@ageoa/pronto/flex_estimator/atoms.py:27,ageoa.pronto.flex_estimator.estimate_flex_deflection,65,limited_acceptability,acceptable_with_limits,20,6,14,15,10,,FIDELITY_UPSTREAM_SIGNATURE_UNAVAILABLE;RUNTIME_NO_PROBE_EVIDENCE
ageoa.pronto.foot_contact.foot_sensing_state_update@ageoa/pronto/foot_contact/atoms.py:22,ageoa.pronto.foot_contact.foot_sensing_state_update,65,limited_acceptability,acceptable_with_limits,20,6,14,15,10,,FIDELITY_UPSTREAM_SIGNATURE_UNAVAILABLE;RUNTIME_NO_PROBE_EVIDENCE
ageoa.pronto.foot_contact.mode_snapshot_readout@ageoa/pronto/foot_contact/atoms.py:40,ageoa.pronto.foot_contact.mode_snapshot_readout,65,limited_acceptability,acceptable_with_limits,20,6,14,15,10,,FIDELITY_UPSTREAM_SIGNATURE_UNAVAILABLE;RUNTIME_NO_PROBE_EVIDENCE
ageoa.pronto.inverse_schmitt.inverse_schmitt_trigger_transform@ageoa/pronto/inverse_schmitt/atoms.py:21,ageoa.pronto.inverse_schmitt.inverse_schmitt_trigger_transform,65,limited_acceptability,acceptable_with_limits,20,6,14,15,10,,FIDELITY_UPSTREAM_SIGNATURE_UNAVAILABLE;RUNTIME_NO_PROBE_EVIDENCE
ageoa.pronto.leg_odometer.velocitystatereadout@ageoa/pronto/leg_odometer/atoms.py:21,ageoa.pronto.leg_odometer.velocitystatereadout,62,limited_acceptability,acceptable_with_limits,20,6,14,12,10,,FIDELITY_UPSTREAM_SIGNATURE_UNAVAILABLE;RUNTIME_NO_PROBE_EVIDENCE;SEMANTICS_LOW_NAME_OVERLAP
